42.21374502293951,188.0355576273132,34.41720241731559
117.1220140726069,33.87811740818627,98.29977262376907
165.2329577628648,60.43924386345599,47.25129765448691
44.04006970407780,33.51157831897692,187.5823532764472
180.1673981533747,16.85605835054324,31.13423529955017
129.3435635355047,182.2372666190806,63.99047381726574
16.73693706433918,13.45531405389862,153.9374387191250
169.4374124539793,182.0693281764567,145.5827204368984
54.46248979040262,126.7456578149084,126.0242618952862
83.96295771649646,22.51617032943899,119.7687049142619
102.2235217000264,68.18702146190705,157.9026904358957
153.5289184419705,125.2933470684639,104.1732501767498
67.18067981223948,153.7152581566796,110.0288210054069
118.5776643924388,130.5074936891182,130.3209515466321
54.34285738606710,50.92191265100988,125.3735175700355
156.1670546053996,61.51877412283743,168.2423145668986
153.1431016426017,166.1062490884801,98.79416886087576
128.3076891984926,45.73269378010048,178.3990549926182
188.6984655311316,166.2264184151083,126.9922664637893
152.5227250305568,37.02395112366921,47.80142557586542
186.6448058275726,66.58725510461139,132.6637233782042
52.23381836669088,188.7576153245877,140.9587643975493
118.0072461515553,119.0555576690377,166.5729095615281
57.36674202232304,54.05043611095238,103.1771455713196
102.5180163219388,86.07129245180897,56.10860120177711
136.8593504963615,129.2646640360722,175.8634980306900
27.42872116099698,24.67373191001845,101.4644321767784
114.0114480392760,110.1976392396165,75.74672482263591
150.8318784371967,180.2095137213361,142.2991449670070
168.8658962498924,170.7322937103531,15.06993439138996
44.26674064368746,132.1245142358766,129.5867150614834
182.5628126476405,183.7443324285124,15.62164989480032
110.9985093507370,159.3718668188477,79.90423905736142
135.0302094138099,112.1058952734389,45.91307599060966
37.68642119321204,181.4303890515181,68.48747883401536
88.39388555106927,142.3492110254164,123.6325197628639
163.7790314835718,73.03535917271475,81.16791851292292
126.0366652214004,166.3497233855912,88.80466051634033
126.2021932457368,145.9642041773473,29.02913130977436
114.6677403656955,36.10124818500314,114.4661413212626
45.71940356735201,18.99853608853101,162.7758779962849
172.3517810678302,64.01396821396656,153.4496396499837
90.10086343474998,178.3875302535478,35.22063886842186
58.82006706248333,86.32992021163047,132.0083194464289
42.74726624443694,37.60885767183947,104.1198784899686
140.8249314216345,156.8907507893904,158.8999789180641
70.13262163035034,29.61816233506890,162.7742038423069
38.01922554255542,86.55479239603775,49.04383907529491
40.70435536832021,28.50096582347379,13.42829022848947
28.37854326973060,54.19923152223860,72.80091286583635
176.7132496775050,189.5192101148319,144.3855333000507
